drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Jettele un Edi
(züem Herr Schnell)

            
",8,2,0.0,0.25
unknown,Herr SCHNELL,M,,,"Herr Schnell.

            
",2,2,0.0,1.0
unknown,FRANZ,M,,,"Franz.

            
",1,1,0.617,1.0
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Mitnander.

            
",1,1,0.0,1.0
unknown,JETTELE,F,,,"Jettele.
Awer Pape, hà mir denn unser Schuld no nitt g'nüeg
                        ibiesst!... z'erst hà mr Schiffbruch g'litte un sin
                        mit Mieih un Noth uf eme Drom an die Insle ku, wo mr
                        jetz scho drei Monet nit as Fisch z'esse hàn...
                    
",43,3,0.211,0.06976744186046512
unknown,Herr SCHNELL,M,,,"Herr Schnell.
Mir o hàn Schiffbruch g'litte... un noch derzüe
                        wege-n-eüch...
                    
",13,2,0.0,0.15384615384615385
unknown,EDI,M,,,"Edi.
Un züe dàne Fisch hà mir nit as frisch Wasser z'trinke
                        g'ha, Herr Schnell... Sie känne-n-am beste
                        jügiere, was das fir e Pin isch!...
                    
",28,4,0.0,0.14285714285714285
unknown,FRANZ,M,,,"Franz.
's isch eigentlig wohr, se hàn viel g'litte... weisch Dü
                        was, Oncle, gib Dü ihne d'Absolütion un loss se
                        hirothe, ass die G'schichte-n-emol e-n-End nimmt.
                    
",31,3,0.43999999999999995,0.0967741935483871
unknown,Herr SCHNELL,M,,,"Herr Schnell.
Dü magsch viellicht Recht ha... 's wird am End doch nitt
                        anders z'mache si... drum solle se hirothe...
                        awer glich... uf dr Stell... De weisch, ass, wenn ich
                        ebbes im Kopf ha... wo isch's G'meinhüs?...
                    
",39,7,0.0,0.1794871794871795
unknown,JETTELE,F,,,"Jettele.
Leider isch kei G'meinhüs do, Pape...
",7,1,0.0,0.14285714285714285
unknown,Herr SCHNELL,M,,,"Herr Schnell.
Aha... 's isch jo wohr 
",7,3,0.0,0.42857142857142855
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Jettele un Edi.
Jà do... das wisse mir halt selwer nitt!...
",11,1,0.0,0.09090909090909091
unknown,FRANZ,M,,,"Franz.
's isch viellicht d'Insle Pipi!...
",7,2,0.3085,0.2857142857142857
unknown,Herr SCHNELL,M,,,"Herr Schnell.
Jetz si mr wieder emol schön do!... 's beste wàr halt,
                        mr kännte se verlo, die Insle... awer wie?...
                    
",21,4,0.13875,0.19047619047619047
unknown,JETTELE,F,,,"Jettele.
Dert... in dr Wite... me sieht erst efange d'Segel!...
                    
",11,1,0.0,0.09090909090909091
unknown,FRANZ,M,,,"Franz.
Doch dert!... me müess e Signal gà!...
",8,2,0.5155,0.25
unknown,Herr SCHNELL,M,,,"Herr Schnell.
Edi, loss e Kanoneschutz los!...
",7,4,0.33975,0.5714285714285714
unknown,FRANZ,M,,,"Franz.
Do isch mi Nastüech 
",5,1,0.617,0.2
unknown,Herr SCHNELL,M,,,"Herr Schnell.
Das isch z'klei!... wer zieht si Hem üs?...
",11,2,0.0,0.18181818181818182
unknown,EDI,M,,,"Edi.
Mir nitt, denn mir hàn scho lang keis meh!...
",10,1,0.0,0.1
unknown,JETTELE,F,,,"Jettele.
Se hàn is g'sàh... se kämme... sàhn ihr, wie's Schiff
                        grösser wird!...
                    
",14,1,0.0,0.07142857142857142
unknown,FRANZ,M,,,"Franz.
Endlig werde mir denn jetz g'rettet un kämme wieder uf
                        Milhüse z'ruck!....
                    
",14,3,0.20566666666666666,0.21428571428571427
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Mitnander.

            
",1,1,0.0,1.0
