drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,JULIE,F,,,,"
          
Julie.

          
Los, Emma, Dü sàisch mr nitt alles... wenn Dü dr Mann
                        refüsiert hasch, wo Dir Di Vater hat welle
 gà, so wird
                        wohrschinlig e-n-anderer im Spiel si, wo Dü gern hasch!

        
",2,lustig-im-julie-si-gheimniss,34,6,0.1764705882352941,0.03058414968482174,0.007060227919197619,0.0606250648032878,0.0009037092117285799,0.06473931706853761,0.03339354768837144,0.008535662686702462,0.00111608443095372,0.0025314472544191204,0.02746672502456206,0.060174835167158845
comedy,EMMA,F,,,,"
          
Emma.

          
's isch wohr... ich ha ne junger Mensch gern.. dr Herr
                        Adolph... er reist mit Singer...

        
",2,lustig-im-julie-si-gheimniss,17,4,0.2352941176470588,0.03598891997876694,0.011104481273048538,0.09450869459040881,0.014273404149382538,0.11568816055846483,0.041746697800969464,0.01441243832106066,0.0,0.0053680773830071206,0.03315615513585428,0.11085249698982465
comedy,EMMA,F,,,,"
          
Emma.

          
Eh nei... er reist mit Singer, mit Nàihmaschine,
                        wo-n-eso heisse!... er hat mir eine verkaüft in
                        Strossburg un hat mich lehre nàie druf un do hat sich
                        das Ding halt eso nooch un nooch...

        
",3,lustig-im-julie-si-gheimniss,37,4,0.1081081081081081,0.008144893708122181,0.016468834016083116,0.06211153693577091,0.015069418291701919,0.09183933560416624,0.01002727120324046,0.01817311159390262,0.0,0.0050984851418593,0.035610238492680316,0.09308782553922108
comedy,JULIE,F,,,,"
          
Julie.

          
Ig'fàdelt!... güet, ich verstand's...

        
",3,lustig-im-julie-si-gheimniss,6,2,0.3333333333333333,0.008144893708122181,0.016468834016083116,0.06520748521655594,0.015069418291701919,0.09552264431833421,0.01002727120324046,0.027947456870591823,0.0,0.0050984851418593,0.02985847931248576,0.09912667197343308
comedy,EMMA,F,,,,"
          
Emma.

          
Unglickligerwis isch er derno furt uf Milhüse, un
                        obschon mir uns Treüe g'schwore hàn bis ins Grab, so
                        ha-n-ich allewil Angst, ass er mich vergesse hat...

        
",3,lustig-im-julie-si-gheimniss,29,5,0.1724137931034483,0.008144893708122181,0.017043768799248078,0.07519186913454438,0.015069418291701919,0.10545325779985326,0.012197461747912041,0.0354328508258529,0.0023033677079426,0.0050984851418593,0.0314673448317339,0.11092498756305727
comedy,JULIE,F,,,,"
          
Julie.

          
's isch halt alles möglig uf dr Welt... 's beste wird
                        si, Dü machsch's as wie er.

        
",3,lustig-im-julie-si-gheimniss,19,2,0.1052631578947368,0.01362514053647614,0.01214357838802686,0.0863216646975963,0.018468864999797857,0.11784250089894502,0.012197461747912041,0.04818676234167041,0.0023033677079426,0.002836630128588,0.021761400458626862,0.12333776727041332
comedy,EMMA,F,,,,"
          
Emma.

          
Das isch glich gsàit... à propos, weisch Dü, ass De ne
                        schöne Wohnung hasch do? wieviel Zimmer sin's?

        
",3,lustig-im-julie-si-gheimniss,20,1,0.05,0.008220370242530941,0.013595752434877678,0.05610035451843136,0.0050991700621438995,0.07090370561441045,0.00217019054467158,0.05024012735852514,0.0024232211167730198,0.00239706817660846,0.020710506162464802,0.07885869535095821
comedy,EMMA,F,,,,"
          
Emma.

          
Un do si mr im Salon... das isch jo pràchtig... awer sag
                        mr, was tribsch Dü jetz eigentlig... uf eimol bisch vo
                        Strossburg verschwunde un hasch mir im e ziemlig
                        verwickelte Brief hinterlo, Dü giengsch Dich 
 geh
                        etabliere z'Milhüse... schint's Di G'schàft müess nitt
                        iwel marschiere!

        
",4,lustig-im-julie-si-gheimniss,49,5,0.1020408163265306,0.00673777577662898,0.00862076972378628,0.056185727522414255,0.00452289469839366,0.07203149605963903,0.00322889105260282,0.05422460482227672,0.0034347439906709,0.0028399335510792003,0.015039964814211021,0.08012039822082537
comedy,JULIE,F,,,,"
          
Julie.

          
Los, Emma, Dir derf ich's wohl sage... ich bi
                        g'hirothe!

        
",4,lustig-im-julie-si-gheimniss,12,2,0.1666666666666666,0.00673777577662898,0.014263115059280901,0.05405049992722214,0.00452289469839366,0.06963719414634909,0.00322889105260282,0.051155044218511955,0.0034347439906709,0.00648778421544142,0.0213473111337573,0.07799747811060789
comedy,JULIE,F,,,,"
          
Julie.

          
Ich ha nitt känne... 's isch e G'heimniss.

        
",4,lustig-im-julie-si-gheimniss,9,1,0.1111111111111111,,,,,,,,,,,
comedy,JULIE,F,,,,"
          
Julie.

          
Dr Fritz, mi Mann, isch G'schàftsfiehrer in dem
                        Tüechlade, grad im Hüs do nàwes... er hat mich lehre
                        kenne in Strossburg, denn er isch emol e paar Wuche in
                        das Hüs ku, wo-n-ich Ladejumpfre gsi bi, wege
                        G'schàfte, un hat rnr eso si Rand offriert, awer mit dr
                        Kundition, ass kei Mensch nit wisse derf vo unsrer
                        Hiroth.

        
",5,lustig-im-julie-si-gheimniss,61,7,0.1147540983606557,,,,,,,,,,,
comedy,EMMA,F,,,,"
          
Emma.

          
Do hat er schint's e Vater oder e Müetter, wo dergege
                        kännt si?

        
",5,lustig-im-julie-si-gheimniss,15,1,0.0666666666666666,,,,,,,,,,,
comedy,JULIE,F,,,,"
          
Julie.

          
Er hat kei Vater un kei Müetter meh...

        
",5,lustig-im-julie-si-gheimniss,9,1,0.1111111111111111,,,,,,,,,,,
comedy,EMMA,F,,,,"
          
Emma.

          
Eh, wer hat denn derno ebbes z'sage derzüe?...

        
",5,lustig-im-julie-si-gheimniss,10,1,0.1,,,,,,,,,,,
comedy,JULIE,F,,,,"
          
Julie.

          
Si Herr, si Patron... ne richer Kütz, wo halt fir dr
                        Fritz als Kind scho g'sorgt hat, un jetz will er ne
                        mache ne riche Fraü hirothe un will ne derno als
                        Associé nàh; dr Fritz zittert vor em mehr, as wenn's si
                        Vater wàr, un bis dohi hat er em noch nie traüe sage,
                        ass ich si Fraü bi.

        
",6,lustig-im-julie-si-gheimniss,62,6,0.0967741935483871,0.027344459091120023,0.025914629044634863,0.10774794630430388,0.010046278861134619,0.16004159222557088,0.03065669658851376,0.020723924308902082,0.0,6.938893903907229e-19,0.07750396956905045,0.15565910772022118
comedy,EMMA,F,,,,"
          
Emma.

          
Los Julie, Di Mann isch nitt g'scheidt!... un Dü losch's
                        bi dem bliwe?

        
",6,lustig-im-julie-si-gheimniss,15,3,0.2,0.027344459091120023,0.022581777458474762,0.10759947580531251,0.010046278861134619,0.15931998755750446,0.03047441741712372,0.02461638989681574,0.0,0.0019733303851493605,0.07672862618725854,0.1544941030919175
comedy,JULIE,F,,,,"
          
Julie.

          
Wenn Dü wisse thàtsch, wie-n-er als thüet ahalte!

        
",6,lustig-im-julie-si-gheimniss,11,1,0.0909090909090909,0.028472152462111062,0.022581777458474762,0.09836639742678929,0.010046278861134619,0.1330529469541875,0.03047441741712372,0.02461638989681574,0.0,0.0019733303851493605,0.054154284295205926,0.12751514145293957
comedy,EMMA,F,,,,"
          
Emma.

          
Oh... Dü, mit Dim schwache Charakter, Dü losch allewil
                        mit Dr mache, was me will... ich an Dim Platz wott mi
                        Mann scho mache z'rede... liewer nitt Associé werde,
                        ass eso lewe!

        
",6,lustig-im-julie-si-gheimniss,34,5,0.1470588235294117,0.028937503142459402,0.025198774520805163,0.09590272826689981,0.0106884994517171,0.11507201242769113,0.030968035480266963,0.02943222705679844,0.00054613096761036,0.0019733303851493605,0.040875540126095886,0.1111509478803214
comedy,JULIE,F,,,,"
          
Julie.

          
's isch wohr!... wenn Dü wisse thàtsch, was ich lide
                        müess!...

        
",6,lustig-im-julie-si-gheimniss,12,2,0.1666666666666666,0.028937503142459402,0.00552193495795292,0.08454459910250822,0.014053056085155719,0.09960156729271527,0.035339267458430426,0.014935342465117341,0.00508962824540588,0.0019733303851493605,0.025937614335994064,0.09289739635128849
comedy,JULIE,F,,,,"
          
Julie.

          
Dü hasch recht... ich bi z'schwach gsi... 's müess jetz
                        emol e-n-End nàh!

        
",7,lustig-im-julie-si-gheimniss,17,2,0.1176470588235294,0.0031452183949954,0.00533084346203266,0.03258344920108006,0.0061489000697931,0.038609073890003995,0.006511310067114759,0.014756668013648661,0.006911244742380379,0.0019733303851493605,0.019707786994082942,0.04149822445064028
comedy,EMMA,F,,,,"
          
Emma.

          
Isch er denn eso erschrecklig, dà Patron?

        
",7,lustig-im-julie-si-gheimniss,8,1,0.125,0.0031452183949954,0.0026169970623303998,0.04826167710152598,0.0061489000697931,0.07373746843523432,0.006511310067114759,0.007290118515925839,0.006911244742380379,6.938893903907229e-19,0.05018323064059602,0.06087770491585078
comedy,JULIE,F,,,,"
          
Julie.

          
's isch e-n-alter Knab, e-n-Original... er hat nie
                        g'hirothe, wil er kei Fraü g'funde hat no
                        sine-n-Idee... er hat ebbes üsserordentligs welle, wo
                        züe ihm passt hätt...

        
",7,lustig-im-julie-si-gheimniss,34,4,0.1176470588235294,0.0026863598348736,0.0056126507262183,0.0481553775607977,0.0061489000697931,0.07635279791209086,0.006511310067114759,0.00815805388546742,0.006911244742380379,6.938893903907229e-19,0.05325622000550976,0.06397465085665338
comedy,EMMA,F,,,,"
          
Emma.

          
Enfin, mache-n-ihr's üs mitnander... nur verroth mich
                        nitt un mach, ass mi Nieme sieht do in de-n-erste paar
                        Tàg.

        
",7,lustig-im-julie-si-gheimniss,25,1,0.04,0.00222100915452526,0.0029956536638879,0.04287825787761096,0.00550667947921062,0.0724034573756476,0.00601769200397152,0.00845228319705264,0.00636511377477002,6.938893903907229e-19,0.04396062228256718,0.0598073432567333
comedy,JULIE,F,,,,"
          
Julie.

          
Das isch licht... züe Dim Zimmer dert isch e b'sundere
                        Stege, un 's geht nie Nieme dri as ich...
 Kleider kasch
                        ha vo mine, so viel ass De witt... bis Dine-n-akämme...
                        ich ha mehr as ich brüch... in dem thüet mi Mann nitt
                        spare.

        
",8,lustig-im-julie-si-gheimniss,47,4,0.0851063829787234,0.00222100915452526,0.0029956536638879,0.0411875666129156,0.002142122845772,0.07211775045446354,0.00164646002580806,0.00864283122001336,0.0018216164969745,6.938893903907229e-19,0.04149502582918096,0.05990896714900558
comedy,EMMA,F,,,,"
          
Emma.

          
Er git Dr das, fir 's andere mache z'vergesse... awer we
                        me-n-eim ebbes müess mache z'vergesse, so isch's scho
                        g'fehlt!

        
",8,lustig-im-julie-si-gheimniss,26,3,0.1153846153846153,0.044497894715613,0.0029956536638879,0.09726325817788721,0.0,0.11223374830119404,0.0505614850999338,0.00864283122001336,0.00594226675853516,6.938893903907229e-19,0.038619146239083676,0.09159681233978509
comedy,JULIE,F,,,,"
          
Julie.

          
Still... 's kunnt ebber d'Stege-n-ufe!... 's isch dr
                        Fritz' wohrschinlig...

        
",8,lustig-im-julie-si-gheimniss,14,1,0.0714285714285714,0.044497894715613,0.0029956536638879,0.0747853502817733,0.0,0.06856875002914921,0.0505614850999338,0.011171815614304002,0.00594226675853516,6.938893903907229e-19,0.0065592465390859,0.06425689803330004
comedy,EMMA,F,,,,"
          
Emma.

          
Au revoir denn... ich gang in mi Unterschlupf
(se geht
                        in 's Zimmer links).

        
",8,lustig-im-julie-si-gheimniss,17,1,0.0588235294117647,0.04382905990474376,0.0,0.07279915960598046,0.0,0.0649034820390055,0.0505614850999338,0.01030388024476242,0.00594226675853516,6.938893903907229e-19,0.00682536321801124,0.060891924860622094
comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(macht d'Thüre-n-uf hinte)

          
Ich bi's, liewe Fraü...

        
",8,lustig-im-julie-si-gheimniss,14,3,0.2142857142857142,0.04382905990474376,0.0009002998899541601,0.08282027850318077,0.0,0.07923990548333396,0.0505614850999338,0.01894403111709792,0.00594226675853516,6.938893903907229e-19,0.01274703634348788,0.07330607399645137
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Wie Dü das sàisch!... was kunnt Dir i uf eimol?... worum
                        sàisch mr nitt « lieb Mànnle »?...

        
",9,lustig-im-julie-si-gheimniss,19,2,0.1052631578947368,0.04382905990474376,0.0015834824133663602,0.09363214095110658,0.0,0.09559286606485666,0.0505614850999338,0.03590821515616126,0.00594226675853516,6.938893903907229e-19,0.00926077916931572,0.09121864258308239
comedy,JULIE,F,,,,"
          
Julie.

          
Was kunnsch jetz Dü do ku mache?... De weisch doch, ass
                        Di Herr Patron nitt lide ka, wenn Dü do ane kunnsch...

        
",9,lustig-im-julie-si-gheimniss,23,4,0.1739130434782608,0.0054047702939451995,0.011324110147991241,0.07760580736857166,0.01505197325437326,0.11555016509551116,0.0122128871923222,0.03590821515616126,0.00227174863889776,6.938893903907229e-19,0.01727575409431516,0.11241968532092865
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Mi Patron isch üsgange un do bin i üs em Lade
                        g'schliche, fir Dir g'schwind e Schmitzle ku
                        abstehle...

        
",9,lustig-im-julie-si-gheimniss,20,4,0.2,0.038276565222503015,0.021064737882616123,0.13085221677945558,0.01505197325437326,0.1639928522752973,0.04789724211476733,0.03337923076187062,0.00227174863889776,0.0003388680410592607,0.0252907290193146,0.15000055625528605
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Nur e kleiner Schmutz, Julie.

        
",10,lustig-im-julie-si-gheimniss,6,2,0.3333333333333333,0.038276565222503015,0.023053991457028904,0.13165759066241933,0.01505197325437326,0.16300425021510032,0.04789724211476732,0.035929286207482106,0.00227174863889776,0.0012117894408015606,0.02195162297547552,0.14968840033632813
comedy,JULIE,F,,,,"
          
Julie.

          
Zähl nitt druf... 's isch nit z'mache!

        
",10,lustig-im-julie-si-gheimniss,9,1,0.1111111111111111,0.038276565222503015,0.022153691567074744,0.11813383466977319,0.01505197325437326,0.14260548853320418,0.04789724211476732,0.02217906886357868,0.00227174863889776,0.0012117894408015606,0.0185352916920477,0.1298805603591297
comedy,JULIE,F,,,,"
          
Julie.

          
C'est-ça... we mr allei sin, so bisch Dü allewil mi
                        Mann, awer vor de Lit thüesch Dü mich nie fir Di Fraü
                        anerkenne.

        
",10,lustig-im-julie-si-gheimniss,24,4,0.1666666666666666,0.07180211005821066,0.02147050904366254,0.15427623448464572,0.01683329180871724,0.1631620475999529,0.0846791771565557,0.00502217665419658,0.0058043493308661195,0.0012117894408015606,0.02662178076050638,0.1428826199175938
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Ich ha Dich jo doch gern... De weisch jo wohl worum, ass
                        ich unser Hiroth verstecke thüe.

        
",10,lustig-im-julie-si-gheimniss,18,2,0.1111111111111111,0.06639733976426546,0.02194880318301158,0.1213944920023066,0.0017813185543439798,0.1139149189270807,0.0724662899642335,0.01961682486585124,0.00353260069196836,0.007054984977094741,0.03508720830514052,0.10701309401749522
comedy,JULIE,F,,,,"
          
Julie

          
(lipft d'Achsle)

          
Wege-n-em Patron!

        
",11,lustig-im-julie-si-gheimniss,10,1,0.1,0.03352554483570764,0.012208175448386701,0.09062599048753658,0.0017813185543439798,0.10913723001933939,0.03678193504178837,0.01961682486585124,0.00353260069196836,0.0067161169360354794,0.05913213308013886,0.0967721373896229
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Wege-n-em Herr Rothfuchs... jà... er thàt mr's jo nitt
                        vergesse...

        
",11,lustig-im-julie-si-gheimniss,14,2,0.1428571428571428,0.044335085423598056,0.01021892187397392,0.14887003684452033,0.028520708429651896,0.19787109196566033,0.05907323635077451,0.017066769420239762,0.00798930076086972,0.005843195536293181,0.05913213308013886,0.1780267200883898
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
's isch doch allewil mi Patron!... denk, was er scho an
                        mir tho hat... ich bin ihm Respect schuldig... 's isch
                        e g'scheidter Mann.

        
",11,lustig-im-julie-si-gheimniss,25,5,0.2,0.044335085423598056,0.010725030904798599,0.15967503443427566,0.028520708429651896,0.2143684203892416,0.05907323635077451,0.019622216422295842,0.00798930076086972,0.005843195536293181,0.07092279687384122,0.19213753875651007
comedy,JULIE,F,,,,"
          
Julie.

          
Was g'scheidt!... dumm isch er as wie Gànsedr...

          

        
",11,lustig-im-julie-si-gheimniss,9,2,0.2222222222222222,0.01080954058789042,0.010725030904798599,0.11361982016439165,0.02673938987530792,0.17339365205025573,0.022291301308986135,0.024444039712754502,0.0044567000689013595,0.005843195536293181,0.06283630780538255,0.15729050778777798
comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(unterbricht se)

          
Mi Patron dumm!... voll Geist isch er... er hätt ganz
                        güet dr Telephon erfinde känne, wenn ihm dr Idee ku
                        wàr!

        
",12,lustig-im-julie-si-gheimniss,26,8,0.3076923076923077,0.01095420853802374,0.005376422898137121,0.11360282417133923,0.02689709160692394,0.17275387394641153,0.022291301308986135,0.014256811615640057,0.0044567000689013595,0.0002417994700564407,0.05036339279824868,0.14945690992108046
comedy,JULIE,F,,,,"
          
Julie.

          
Los Fritz... Dü bisch vo-n-ere Schwachheit... 's isch
                        nibt erlaübt! un ich müess drunter lide... me nimmt
                        mich fir e... ich traü nitt z'sage was... ich wird ganz
                        roth.

        
",12,lustig-im-julie-si-gheimniss,33,4,0.1212121212121212,0.04382600346658156,0.006733346097988241,0.13667843093016688,0.02857936992364324,0.16409884981021106,0.06016127222051297,0.01747936044708574,0.00672844870779912,0.0012284646626311206,0.01909572112499324,0.1498502190059506
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Dü brüchsch nitt roth z'werde... Dü hasch 's Recht, alle
                        Litt az'lüege!

        
",12,lustig-im-julie-si-gheimniss,14,1,0.0714285714285714,0.03301646287869114,0.006733346097988241,0.07975771991118226,0.0018399800483353199,0.07940996771400519,0.037869970911526836,0.01747936044708574,0.00227174863889776,0.0012284646626311206,0.0248474803051878,0.07161088700680467
comedy,JULIE,F,,,,"
          
Julie.

          
Ich ha jetz lang genüe g'warte... un wenn Dü's nitt
                        thüesch, so hasch mi nie gern g'ha.

        
",13,lustig-im-julie-si-gheimniss,19,2,0.1052631578947368,0.03301646287869114,0.01351766000534512,0.07683955577881356,0.0018399800483353199,0.07312969058659476,0.03964303642097634,0.02533608406431246,0.003984325772758359,0.00539713991971144,0.02230898687300862,0.07118218048041328
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Ich Dich nitt gern g'ha!... dur's Fir gieng ich fir
                        Di... awer denk an mi Position.

        
",13,lustig-im-julie-si-gheimniss,18,3,0.1666666666666666,0.12067458268817868,0.01837794196413282,0.18736455126396775,0.0018399800483353199,0.16110422702900676,0.13480131621416333,0.024983586644790563,0.003984325772758359,0.008176256757764979,0.030147328342056624,0.14333412685851815
comedy,JULIE,F,,,,"
          
Julie.

          
Liewer nitt Associé werde... un wenn Dü's nitt sage
                        witt, so sag' ich's in Dim Patron!

        
",13,lustig-im-julie-si-gheimniss,19,2,0.1052631578947368,0.12052991473804535,0.01588691042819926,0.19119058204694445,0.0016822783167193,0.17248660487549997,0.13480131621416333,0.0239445329055755,0.003984325772758359,0.00793445728770854,0.04472039440059454,0.14888141999825738
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Wenn De nur noch e paar Tàg wottsch warte...

        
",13,lustig-im-julie-si-gheimniss,10,1,0.1,0.08765811980948754,0.018598317075037542,0.1469806818308756,0.0,0.13819393943874944,0.09773993214979063,0.02072198407412982,0.0017125771338606,0.0077965215517212015,0.04666359847379922,0.12068605326455269
comedy,JULIE,F,,,,"
          
Julie.

          
Das 'isch allewil d'gliche G'schichte... ich gib Dr zwei
                        Stund Zit!

        
",13,lustig-im-julie-si-gheimniss,13,2,0.1538461538461538,0.08765811980948754,0.02409559342672634,0.15911250565999602,0.0,0.15227237251889642,0.09773993214979063,0.02072198407412982,0.0017125771338606,0.0077965215517212015,0.05708481743052202,0.136396706460712
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
So loss mich doch nur z'erst das Ding e wenig ifàdle...
                        g'wiss ich bi stolz, Dich als mi Fraü z'proklamiere...

        
",14,lustig-im-julie-si-gheimniss,23,2,0.0869565217391304,0.08916702917338937,0.019887479971495942,0.15207653340985303,0.0014548189424208199,0.14189546042356124,0.09843186771865768,0.010955216051995,0.00246436332134764,0.00506668336886072,0.046217360454601626,0.12185620293670232
comedy,JULIE,F,,,,"
          
Julie.

          
Gib Achtung, Fritz, wenn Dü's nitt thüesch, so mach ich
                        Dummheite... De bisch jetz g'warnt... ich will kei
                        G'heimniss meh.

        
",15,lustig-im-julie-si-gheimniss,22,3,0.1363636363636363,0.0052028890545605805,0.015027198012708243,0.03957218059732914,0.0014548189424208199,0.053638224378674694,0.003273587925470689,0.00401376897247314,0.00246436332134764,0.0022875665308071808,0.03837901898555362,0.04849074735835911
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Fir Dir z'gfalle, Julie, mach ich jo alles, alles
                        mache... nur müess ich ebbes ha, fir mir Müeth z'gà
(er
                        git ere ne Schmutz).

        
",15,lustig-im-julie-si-gheimniss,29,5,0.1724137931034483,0.057797760940253094,0.01496073012889112,0.0943808946622285,0.0014548189424208199,0.08155506202246089,0.06060736062825829,0.00132807189694646,0.0026946175917620203,0.0026367350907041008,0.02159394303101122,0.07220673176088756
comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Oh!... dr Patron!...

        
",15,lustig-im-julie-si-gheimniss,4,1,0.25,0.057797760940253094,0.01089240028220172,0.1155151881194697,0.0014548189424208199,0.12450275159541187,0.05979877378110415,0.00132807189694646,0.0026946175917620203,0.0017880056341167607,0.050918410631061985,0.10000878940972206
comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
So, so... do geht's glaüb schon züe!

        
",15,lustig-im-julie-si-gheimniss,10,2,0.2,0.06860730152814351,0.00728965674102062,0.158979225569107,0.028194208817728737,0.19668168397344213,0.08033497620851097,0.00342204299724962,0.0026946175917620203,0.0017880056341167607,0.03791068529841758,0.16390380860768236
comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Müess ich Di eigentlig allewil do ku süeche, wenn De
                        sottsch dunte si im Lade-n-un Pratike serviere!...

        
",16,lustig-im-julie-si-gheimniss,21,4,0.1904761904761904,0.0725031624581869,0.016184861638298277,0.20010917499307684,0.040109084812961875,0.2551882031830565,0.08789724633343486,0.0027766404001016397,0.00023025427041438,0.0003491685598969207,0.04510711913922466,0.22120762186378212
