drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,SEPPI,M,,,"Seppi
(hebt si Wàie un si Parepli in d'Höche)
Mi Vater!
",14,1,0.0,0.07142857142857142
unknown,HANS,M,,,"Hans.
Dr Marti... hàn sich denn alle Burzwillerer Rendez-vous
                        gà do!
",11,1,0.0,0.09090909090909091
unknown,MARTI,F,,,"Marti
(uf dr Scene)
Ich ha g'meint, ich will schwiege, fir kei Scandal
                        z'mache, awer ich ha nitt känne...
",22,2,0.0,0.09090909090909091
unknown,SEPPI,M,,,"Seppi.
Was hasch Dü denn gege 's Bàwele iz'wànde?
",9,1,0.0,0.1111111111111111
unknown,MARTI,F,,,"Marti.
Nit gege 's Bàwele!
",5,1,0.0,0.2
unknown,HANS,M,,,"Hans
(züem Marti)
Also bin ich's, wo Dr nitt güet genüeg schine thüe?...
                        Zeig Marti... mr wànn die G'legeheit jetz profetiere un
                        wieder güet si mitnander...
",29,4,0.11325,0.13793103448275862
unknown,MARTI,F,,,"Marti
(stampft mit sim Stock)
Niemols!

            
",8,1,0.0,0.125
unknown,HANS,M,,,"Hans.
Dü hasch Unrecht, Marti... ich weiss ganz güet, was
                            De iwer mich hasch, in e paar Worte will ich Dir's
                            sage, un wenn De ne wenig nodenke witt, so müesch
                            g'steh, ass ich nitt im Fehler bi...
",39,4,0.11821067218484675,0.10256410256410256
unknown,SEPPI,M,,,"Seppi.
Awer Vater...
",3,1,0.0,0.3333333333333333
unknown,MARTI,F,,,"Marti
(stampft mit sim Stock)
Still!
",8,2,0.0,0.25
unknown,HANS,M,,,"Hans.
Un ich will's jetz emol sage!... 's müess üse!... mr
                            wànn lüege, wer Recht hat!... Vor drissig Johr also
                            si mir Beide vom gliche Regiment z'ruckkehrt, wo mr
                            noch d'beste Frind vo dr Welt gsi sin mitnander.
",41,3,0.0,0.07317073170731707
unknown,MARTI,F,,,"Marti
(zornig)
Vor einedrissig Johr!
",7,1,0.0,0.14285714285714285
unknown,MARTI,F,,,"Marti.
Un mir sin nitt halwer eso güete Frind gsi... denn
                            vo jeher scho, als Büe, wo mir noch in d'Schüel
                            gange sin, hasch mr als scho z'Leid g'lebt un hasch
                            mi süeche in dr Dunkes z'bringe.
",40,5,0.10442968241681168,0.125
unknown,HANS,M,,,"Hans.
Ich?... was ha-n-i Dir denn g'macht, zeig, sag mr
                            emol ebbes.
",14,1,0.0,0.07142857142857142
unknown,MARTI,F,,,"Marti.
Was De mr g'macht hasch?... Dummheite hasch mr als
                            iblose, wenn ich mi Sach hätt solle recitiere un
                            has nitt güet kenne... un we mr mit Knäpf oder mit
                            Glicker g'spielt hàn, so hasch mi als b'schisse!..
",38,3,0.0,0.07894736842105263
unknown,HANS,M,,,"Hans.
Un Dü?... hasch Dü als ebbe nitt grààtscht
                            mittle-n-im Spiel, wenn viel duss gsi isch... un
                            Stei in dr Nastüechzipfel bunde, we mr « dr Lunzi
                            kunnt » g'macht hàn?... glaüb mir... 's hat Kein im
                            Andere nit vorz'werfe.
",42,5,0.0,0.11904761904761904
unknown,MARTI,F,,,"Marti.
's isch o gar nitt wege dem, ass ich bös bi.
",12,1,0.5331871313981535,0.08333333333333333
unknown,HANS,M,,,"Hans.
Nei, ich weiss es wohl... ich will Dr sage worum.
                            Gli nochher denn, wo mr wieder vom Regiment d'heim
                            gsi sin, bisch Dü furt nach Amerika, fir geh ne
                            Tante z'erwe un hasch Di alter Vater un 's Ursele,
                            Di frische Bekanntschaft, z'ruckg'lo, wil Dü
                            g'meint hasch, nur e paar Wuche furt z'bliwe....
                            awer die Wuche hàn sich in Monete verwandelt, un
                            zwei Johr sin vergange, ohne-n-ass e Brief oder
                            sunscht e B'richt vo Dr aku isch.
",84,6,0.0,0.07142857142857142
unknown,MARTI,F,,,"Marti.
Ha-n-ich känne schriwe, wenn ich Schiffbruch g'litte
                            ha... wenn mich d'Wilde zwei Johr in ihre Wàlder
                            mit sich umme g'schleppt hàn... in wem hätt ich
                            solle mi Brief abgà?... in de-n-Affe oder in de
                            Papegàie!
",41,1,0.659856403109908,0.024390243902439025
unknown,HANS,M,,,"Hans.
's isch wohr... 's hat gli g'heisse g'ha, eüer
                            Schiff seig untergange... un wo derno zwei Johr
                            ummegange gsi sin, ohne-n-ass Dü hasch lo ebbes
                            höre vo Dr, so hà mr's halt miesse glaüwe.
",38,4,0.2755636364877183,0.10526315789473684
unknown,MARTI,F,,,"Marti.
Dü wirsch jo froh genüe gsi si!
",8,1,0.0,0.125
unknown,SEPPI,M,,,"Seppi.
Dü hasch mr nie nit verzählt, Vater, vo de-n-Affe.
",12,1,0.0,0.08333333333333333
unknown,MARTI,F,,,"Marti
(stampft mit sim Stock)
Still, sag i!
",10,2,0.0,0.2
unknown,HANS,M,,,"Hans
(lipft d'Achsle un fahrt furt)
Wàhrend ass Dü derno-n-eso furt gsi bisch, sin im
                            Ursele sine Eltre g'storwe, un wil's ganz allei do
                            g'stande-n-isch un vo niene her nit meh z'hofte
                            g'ha hat, so ha-n-ich's g'hirothe...
",49,4,0.14724800386713965,0.08163265306122448
unknown,MARTI,F,,,"Marti
(ironisch)
C'est ça... un wo-n-ich derno heim ku bi, so isch mi
                            Vater g'storwe gsi un 's Ursele verhirothe mit mim
                            beste Frind, un ich ha derno känne am Düme
                            zulle!... So geht's eim uf dr Welt!... in Nieme ka
                            me meh traüe!... ich will mit Nieme nit meh z'thüe
                            ha... nur in Eim bin i noch Dank schuldig un wott's
                            em känne bewise... in dem, wo wàhrend sàlle zwei
                            Johr mi alter Vater unterstitzt hat heimlig... das
                            isch e-n-Ehremann gsi un hat's nitt üsg'schwàtzt...
                            doch weiss i's dur e Brief, wo-n-er sich drin
                            bedankt un d'Hoffnung üsspricht, ass ich's
                            viellicht emol vergelte ka, wenn ich z'ruck kumm...
                            awer leider isch kei Name g'nennt gsi.
",132,15,0.04965212827609616,0.11363636363636363
unknown,HANS,M,,,"Hans.
Eh bien, so verzeih mr un gi mr d'Hand.
",11,1,0.0,0.09090909090909091
unknown,MARTI,F,,,"Marti
(stampft mit sim Stock)
Niemols!
",8,1,0.0,0.125
unknown,MARTI,F,,,"Marti
(zornig)
Still !
",5,2,0.0,0.4
unknown,HANS,M,,,"Hans
(verliert d'Geduld)
Ah çà... meinsch Dü denn, mir hätte solle-n-unser
                            Làbtig ledig bliwe, wil's Dir g'falle hat, dr Wilde
                            z'spiele in Amerika?
",30,4,0.259214100777477,0.13333333333333333
unknown,MARTI,F,,,"Marti.
Hein!... was g'falle!... sag mr nit meh-n-eso..
                            sunscht...
",11,1,0.377,0.09090909090909091
unknown,HANS,M,,,"Hans.
Loss nur, Seppi... 's isch kei G'fohr... un Dü
",10,1,0.5620614751665568,0.1
unknown,MARTI,F,,,"Marti.
Jà, das isch er... De wirsch doch nitt 's Gegeteil
                            welle sage...
",13,1,0.0,0.07692307692307693
unknown,HANS,M,,,"Hans.
Eh bien...
",3,1,0.0,0.3333333333333333
unknown,MARTI,F,,,"Marti.
Eh bien...
",3,1,0.0,0.3333333333333333
unknown,HANS,M,,,"Hans
(fir sich)
Eh bien, nei... ich sag's nitt... 's will mr nitt
                            züem Hals üse!
",19,2,0.0,0.10526315789473684
unknown,SEPPI,M,,,"Seppi
(steht derzwische)
Eh bien... wenn dr Nochber nit wil sage, so sag
                            ich's... 's Bàwele hat mir's verbote, awer 's geht
                            um unser Hiroth...
",29,4,0.0,0.13793103448275862
unknown,BAWELE,F,,,"Bàwele.
Herr je!... unser Ziwelewàie!
",5,1,0.0,0.2
unknown,SEPPI,M,,,"Seppi.
Das macht ere nit... mr kännte se jetz viellicht
                            esse, ass se-n-emol üsweg kunnt!
",17,2,0.0,0.11764705882352941
unknown,MARTI,F,,,"Marti
(steht uf)
Dü Hans?.. un hasch nie nit g'sàit
",12,1,0.0,0.08333333333333333
unknown,HANS,M,,,"Hans.
Also si mr jetz wieder güete Frind... ich verlang jo
                            nitt mehr... awer mit dem allem hà mr jetz glaüb
                            selwer Theater g'spielt... so geht's halt... mr
                            spiele jo alle z'àmme nur Kumedi uf dr Welt... 's
                            isch jo nur e grosse Scene, wo ne Jeder kunnt ku
                            sine Spring mache druf!

            
",55,8,0.07425,0.14545454545454545
