drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,EMIL,M,,,"Emil.
Was fir e-n-Abgrund fir d'Unschuld, eso-n-e Ball!...
",13,4,0.4593194507157628,0.3076923076923077
unknown,OSCAR,M,,,"Oscar.
Oh, loss mi doch geh!... was weisch doch Dü, wo noch nie
                        g'liebt hasch, wie amüsant as das isch!...
                    
",20,1,0.2778176887927389,0.05
unknown,EMIL,M,,,"Emil
(fir sich)
Ich, wo no ch nie g'liebt ha!... ich denk jo nur an
                        das!...
                    
",18,1,0.4218104556133473,0.05555555555555555
unknown,OSCAR,M,,,"Oscar.
Mit allem dem müess ich jetz süeche, ne Üsred z'erfinde
                        fir mi Vater... das wird e G'schwàtz gà, denn De
                        kennsch d'Lit!... 's grüst mr nitt iwel fir heim...
                    

            
",32,6,0.48642460747747746,0.1875
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Mitnander.

            
",1,1,0.8004800063959762,1.0
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Mitnander

            
",1,1,0.8004800063959762,1.0
unknown,EMIL,M,,,"Emil.
Das isch wohr... was witt jetz mache?...
",8,1,0.8235551257078202,0.125
unknown,OSCAR,M,,,"Oscar.
A propos... isch Di Schwester no nitt z'ruck ku üs dr
                        Pension.
                    
",14,2,0.40744304136054166,0.14285714285714285
unknown,OSCAR,M,,,"Oscar.
Eh, ich ha denkt, ich kännt viellicht in mim Vater sage,
                        ich seig mit eüch uf dr Ball... ich heb nitt
                        anderscht känne... ich heb Di Schwester miesse druf
                        fiehre...
                    
",31,6,0.6359106812169509,0.1935483870967742
unknown,EMIL,M,,,"Emil.
Merci... das wàr du reste e schlechte-n-Üsred... denn
                        d'Wohret erfahrt er jo doch allewil... un züedem
                        kunnt mi Schwester erst in e paar Tàg... un züe glicher
                        Zit erwarte mr noch e G'sellschaftere fir se...
                        ne g'wisse Jumpfer Faste... ne gar frumme Person, wo
                        später wohrschinlig ins Kloster wird geh...
                    
",54,8,0.5558600417403275,0.14814814814814814
unknown,OSCAR,M,,,"Oscar.
So müess ich halt ebbes anders süeche... verroth mi awer
                        nur nitt!... was wott Di frumme un strenge
                        Müetter züe dem sage... obschon se mich nitt persönlig
                        kennt, so wott ich doch nitt, ass se mich thàt
                        sàh do...
                    
",40,4,0.4656755945303381,0.1
unknown,EMIL,M,,,"Emil.
Ich will mi mögligs mache... einstwile kasch Di
                        changiere... ich ha Dir dert vo mine Kleider brocht,
                        ass
                        De doch ufs wenigst nitt eso müesch heim geh...
                    
",28,1,0.7174614274296905,0.03571428571428571
unknown,OSCAR,M,,,"Oscar.
Lüeg, ass De mr ebbes z'esse bikunnsch... ich ha
                        Hunger...
                    
",12,1,0.083,0.08333333333333333
unknown,EMIL,M,,,"Emil.
Güet... ich will Dr gli geh ebbes b'sorge... doch still,
                        ich hör glaüb rede...
                    
",15,3,0.7544743450541773,0.2
unknown,EMIL,M,,,"Emil
(àngstlig).
's isch d'Stimm vo mim Vater... 
",11,1,0.8024733948546023,0.09090909090909091
unknown,OSCAR,M,,,"Oscar.
Nur nitt glich eso verschrocke, suncht thüesch is
                        verrothe... mach dr gliche as thàtsch e Büech süeche in
                        dàre Bibliothek...
                    
",21,2,0.40902628808751634,0.09523809523809523
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel
(kunnt z'erst hinte-n-ine)
Enfin, ich bi-n-emol derfir... un 's blibt derbi!...
",20,2,0.47665179189784634,0.1
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Un ich sag Dir, 's hat kei Sinn... das Zimmer isch
                        z'abg'lege un unkummod!...
                    
",17,2,0.4524041066556357,0.11764705882352941
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Im Gegetheil!... das wird ere grad geh, die Einsamkeit
                        un die Bibliothek...
",14,4,0.46266718246112826,0.2857142857142857
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Was dr Kückücks tribsch denn jetz Dü do hinte?..
",11,2,0.4524041066556357,0.18181818181818182
unknown,EMIL,M,,,"Emil.
Ich bi grad ku... ich süech e Büech...
",9,3,0.6082696218640858,0.3333333333333333
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel
(züem Emil)
Kumm emol do ane... 
",10,3,0.48702240201377184,0.3
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Enfin, wenn Dü se durchüs do witt logiere, so thüe's un
                        loss mich in Rüeh!... 
",18,4,0.4748041941312135,0.2222222222222222
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
D'G'sellschaftere vo Dinere Schwester, wo jetz ku
                        wird... findsch jetz Dü nitt o, ass se ganz güet wird
                        si do?...
                    
",23,5,0.6222366773778031,0.21739130434782608
unknown,EMIL,M,,,"Emil.
Wenn soll se denn eigentlig ku, die G'sellschaftere?
",9,1,0.5077636222456227,0.1111111111111111
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Ich erwart se in drei oder vier Tàg...
",10,3,0.4857005990147134,0.3
unknown,EMIL,M,,,"Emil
(fir sich)
Derno isch's güet... 
",9,2,0.6357233150325354,0.2222222222222222
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Do hörsch jetz... nur Dü bisch's allewil, wo in allem
                        Opposition macht!
                    
",15,5,0.47813804010912336,0.3333333333333333
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Isch's e Wunder? mit Dine sunderbare-n-Idee, wo Dü
                        allewil hasch!
                    
",15,4,0.5938709653171292,0.26666666666666666
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Was fir sunderbare-n-Idee?... thüe-u-ich ebbe nitt
                        recht, wenn ich in minere Tochter e G'sellschaftere
                        gib, wo im Kloster uferzoge worde-n-isch un wo also
                        alle Tugende b'sitzt?
                    

            
",32,5,0.5633465712034578,0.15625
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.

              
",2,2,0.47665179189784634,1.0
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Herr Schimmel un Emil.

              
",4,2,0.4524041066556357,0.5
unknown,EMIL,M,,,"Emil.
Mi Mame hat ganz Recht!
",6,3,0.7538692878071585,0.5
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich find nur, Dü gehsch in dàne Sache allewil e wenig
                        z'wit... Dü thüesch se-n-iwertriwe... as wie im
                        Emil do thüesch o allewil dr Kopf verdreihe... me müess
                        sich nitt welle ganz vo dr Welt z'ruckziege un
                        d'Hiroth verachte... das isch wider d'Natür, un 's isch
                        mi Pflicht, dergege z'schaffe...
                    
",59,8,0.5063550295772021,0.13559322033898305
unknown,EMIL,M,,,"Emil.
Awer Vater... wenn's mir jetz eso g'fallt... wenn das mi
                        einziger Wunsch isch!...
",15,2,0.765975730966528,0.13333333333333333
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Natirlig!... b'schaü ne nur emol a... 's steht jo uf sim
                        G'sicht g'schriwe... d'Unschuld selbst... er hat
                        jo-n-emol im Lycée miesse fir 's Portrait vom e Heilige
                        posiere, wo fir d'Kirche destiniert gsi isch...
                    
",40,8,0.5653226284199011,0.2
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Das isch jetz alles recht... awer ich sag emol eso
                        viel... e junger Mensch isch g'macht, fir z'hirothe un
                        in dr Societät z'lewe...
                    
",27,7,0.5976156790948265,0.25925925925925924
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Eh bien, ich süech em e Fraü...
",9,4,0.5987240388081795,0.4444444444444444
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich ha se scho gfùnde!
",7,2,0.4524041066556357,0.2857142857142857
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
D'Jumpfer Faste?... d'Tochter vo minre alte Frindin, wo
                        uf Befert isch geh wohne?... ich ha dr beste
                        B'richt iwer se... un derno sin se grad o nitt in de
                        beste-n-Umstànde, un do isch's e Glick fir
                        d'Müetter, ass se ka d'Tochter unterbringe...
                    
",51,10,0.62659789609678,0.19607843137254902
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich mein, ich sieh se scho: allewil schwarz ag'legt ganz
                        eifach, un dr Blick am Bode... De hasch mir's
                        scho g'sàit... awer persönlig kennsch se nitt...
                    
",29,8,0.5739206645508614,0.27586206896551724
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Ich will se scho examiniere, wenn se kunnt, un
                        üsfroge... De weisch, ich bi nitt so dumm... ich will
                        jetz
                        gli do ne wenig Ordnung mache...
                    
",28,3,0.4012497943384101,0.10714285714285714
unknown,EMIL,M,,,"Emil.
Wotte mr jetz nitt z'erst geh z'Morge-n-esse, Mame?...
                        wenn se-n-erst in vier Tàg akunnt, so hasch jo
                        noch lang dr Zit...
                    
",28,4,0.6237122519387707,0.14285714285714285
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
's isch wohr... gang Dü geh Di Kaffee b'sorge, Fraü...
                        denn De weisch wohl... 's Kafte heitert Dich als e
                        wenig uf un git Dr viellicht andere-n-Idee!...
                    
",31,6,0.631608217792071,0.1935483870967742
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Was mine-n-Idee abelange, changiere se nie... awer
                        nitdestoweniger will ich geh lüege, eb d'Magd alles
                        g'ristet hat ... denn 's isch wohr, 's isch mr niene
                        recht, so lang as ich 's Kaffee nitt trunke ha ...
                    

            
",40,6,0.6104026450145031,0.15
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.

              
",2,2,0.47665179189784634,1.0
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Herr Schimmel un Emil.

              
",4,2,0.4524041066556357,0.5
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Endlig isch se jetz emol furt!
",8,2,0.4524041066556357,0.25
unknown,EMIL,M,,,"Emil
(fir sich)
Wenn doch nur jetz dr Pape-n-o ging
",14,1,0.4218104556133473,0.07142857142857142
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Emil, kumm los jetz... sitz do ane... wil mr grad allei
                        sin, will ich Dir e G'heimniss avertraüe...
                    
",20,8,0.522311154711207,0.4
unknown,EMIL,M,,,"Emil.
E G'heimniss!
",3,1,0.3348726462475479,0.3333333333333333
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich bin eso ziemlig sicher, nitt wohr, ass Dü bis dohi
                        noch kei Vorzug g'ha hasch fir e Jumpfre ...
                    
",21,6,0.6041308950243487,0.2857142857142857
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Desto besser... uf die Art geht das Ding ganz allei...
                        ich ha ewe mit minre Schwester e Plan g'macht...
                        mr hàn mitnander fir Di Glick g'sorgt... sie, wo
                        d'ganze Stadt kennt, hat sich chàrgiert Dir e Fraü
                        z'finde.
                    
",42,12,0.5797227049245203,0.2857142857142857
unknown,EMIL,M,,,"Emil.
Ne Fraü fir mich !...
",5,1,0.4218104556133473,0.2
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Un g'wiss e güete... 's isch schint's e prächtige
                        Person, hat e lustiger Charakter, isch aber grundehrlig
                        derbi... d'Lit sage... De weisch, d'Lit sage-n-allewil
                        ebbes... se seig e wenig lichtsinnig, un worum?
                        wil se màngmol öffentlig traüt z'mache, was andere nur
                        im versteckte... se-n-isch e wenig original,
                        voilà tout, un will Dich mit Freide hirothe.
                    
",65,11,0.6291837992010719,0.16923076923076924
unknown,EMIL,M,,,"Emil.
Ich weiss awer nitt, eb d'Mame-n-eso d'nàchste beste
                        wird ufnàh...
                    
",15,1,0.821040206337619,0.06666666666666667
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich ha scho dra denkt... drum hà mr e Mittel g'süecht
                        fir se do ine z'bringe... un hàn's g'funde...
",23,4,0.4717737598420004,0.17391304347826086
unknown,EMIL,M,,,"Emil.
Awer ich kenn se jo gar nitt, die Jumpfer Tülipa!
",11,1,0.6149010952367124,0.09090909090909091
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich o nitt... awer wie g'sàit, mi Schwester ka se nitt
                        genüeg riehme... b'schaü, do isch dr Brief, wo se
                        mir noch driwer g'schriwe hat gestert
",28,2,0.4524041066556357,0.07142857142857142
unknown,EMIL,M,,,"Emil.
Ich glaüb Dr scho, Pape... awer...
",7,1,0.8294008769580371,0.14285714285714285
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Un Dü hasch recht... das isch e ganz güete Partie fir
                        Dich... Dü müesch e Fraü ha, wo Dich e wenig
                        ufheitert un andere-n-Idee git, un die Jumpfer Tülipa
                        wird das g'wiss z'weg bringe.
                    
",39,8,0.559820732354396,0.20512820512820512
unknown,EMIL,M,,,"Emil
(fir sich)
Niemols!
",6,1,0.4218104556133473,0.16666666666666666
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Also gehsch Dü's i un witt mr kei Hindernisse in dr Weg
                        lege?... wenn se Dr g'fallt, so wà mr das Ding
                        derno scho arrangiere mit dr G'sellschaftere...
                    
",31,4,0.35190851525605527,0.12903225806451613
unknown,EMIL,M,,,"Emil.
Los Pape... das geht nitt... Dü kennsch jo mi Abneigung
                        gege d'Hiroth.
                    
",14,3,0.4429807769610185,0.21428571428571427
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Emil!... das isch nitt natürell... Dü verstecksch mir
                        ebbes.
                    
",11,2,0.4524041066556357,0.18181818181818182
unknown,EMIL,M,,,"Emil
(fir sich)
Was sage!...
",7,1,0.4218104556133473,0.14285714285714285
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
's lütet am Hofthor d'vorne... wer mag uns jetz
                        scho-n-eso frieih e Visite mache?...
                    
",19,2,0.4524041066556357,0.10526315789473684
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel
(kunnt hinte-n-ine ku z'laüfe)
Do isch se!... do isch se... ich ha se scho vo Witem
                        g'sàh ku un ha denkt, ich will Eüch preveniere!
                    
",32,5,0.47956616565738763,0.15625
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Wer denn... wer isch do?
",7,2,0.4524041066556357,0.2857142857142857
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
D'Jumpfer Faste... 's ka nieme-n-anders si... 's Kleid
                        un d'Haltung, alles isch wie mir se-n-ihre Müetter
                        b'schriwe hat...
                    
",26,5,0.5446454989564002,0.19230769230769232
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(lislig züem Emil)
's isch d'Jumpfer Tülipa! ich hoff, Dü wirsch vernünftig
                        si!
                    
",18,4,0.5270528963729589,0.2222222222222222
unknown,EMIL,M,,,"Emil
(fir sich)
Güet, ich mach mi dervo!...
",10,2,0.6357233150325354,0.2
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Eh bien... was soll das bedite... worum laüft er jetz
                        eso furt?...
                    
",14,4,0.5612677271533741,0.2857142857142857
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Worum... weiss ich's!... er isch doch züe arg schich fir
                        e junger Mensch!
                    
",16,4,0.49700190055872734,0.25
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Ich will hoffe, Mann, ass Dü die Jumpfere güet empfange
                        wirsch!...
                    
",13,7,0.617237522177612,0.5384615384615384
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Dü brüchsch kei Angst z'ha... ich verlang jo nitt mehr
                        as se güet z'empfange.
                    
",18,6,0.5471332796907388,0.3333333333333333
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste
(kunnt hinte-n-ine, se hat schier allewil d'Aüge
                        niederg'schlage)
                    
Me hat mr g'sàit, ich seig recht do... bi dr Madame
                        Schimmel, nitt wohr... ich bi d Jumpfer Faste, wo sie
                        so g'fàllig wànn si un in Ihre Hüs ufnàmme... mi Herz
                        isch ufrichtig un verlangt nitt mehr as mit andere
                        Herze z'harmoniere... ich hoff, ass dr Himmel Ihne
                        vergelte wird, was Sie Güet's an mir thien...
                    
",74,15,0.640270565325509,0.20270270270270271
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Willkumme, willkumme, mi güete Jumpfer Faste... ich bi
                        enchantiert, ass Se jetz bi-n-is isch... doch
                        ha-n-ich Se-n-erst in e paar Tage-n-erwartet?...
                    
",31,7,0.6896954046385523,0.22580645161290322
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
's isch wohr... ich ha viellicht z'viel pressiert...
                        awer 's isch gsi, wie wenn mich e-n-unsichtbare
                        Macht furttriwe hätt, fir do ane z'ku... un ich wird
                        jetz glicklig si, wenn Se mich b'halte wànn.
                    
",40,7,0.6451278084252074,0.175
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(ribt si d'Hànd, fir sich)
Se spielt ihre Rolle ganz güet, d'Jumpfer Tülipa...
",19,6,0.5986059908348386,0.3157894736842105
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Sie wird jetz wohrschinlig mied si ab dr Reis'... mr
                        wànn jetz gli sorge, ass Sie sich dervo erhole ka.
                    
",22,5,0.4597208356341298,0.22727272727272727
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Sie glaübt nitt, was uns Ihre-n-Akunft fir e Plaisier
                        macht!
                    
",14,5,0.5751128934131312,0.35714285714285715
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Dr Herr Schimmel, mi Mann, wo-n-ich Ihre vorstell!
",12,5,0.5081005619422643,0.4166666666666667
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(fir sich)
Se schlat d'Aüge nieder... se-n-isch magnifique!
",15,4,0.4510960157807754,0.26666666666666666
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste
(fir sich)
Ich find, dà Herr hat e gar frecher Blick!
",15,6,0.4445311578462046,0.4
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Un wie geht's denn allewil in minere-n-alte Frindin?
",13,4,0.5161010989840694,0.3076923076923077
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Mi Müetter isch gottlob g'sund und wohl.
",9,3,0.7920403207707024,0.3333333333333333
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Un do will Se denn, Jumpfer Faste, wirklig später ins
                        Kloster geh?
                    
",14,4,0.5644082202371611,0.2857142857142857
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Mi Müetter hat mir g'rothe, ich soll noch recht driwer
                        nodenke... drum hat se mich fir e Zitlang in
                        d'Welt üseg'schickt, fir z'lüege-n-eb ich nitt
                        andere-n-Idee bikumm... awer ich weiss ganz güet, ass
                        ich
                        die Zit ohne Mieih iwersteh wird un ass ich derno mit
                        Freide-n-in d'Einsamkeit z'ruck gang...
                    
",61,11,0.5757320682656343,0.18032786885245902
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(lislig züer Jumpfer Faste)
Sie spielt Ihre Rolle ganz merkwürdig güet!...
",15,5,0.6339650978791367,0.3333333333333333
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste
(fir sich)
Was will denn eigentlig dà Mann mit mir!
",14,3,0.5730341878181391,0.21428571428571427
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Vo allem dem wà mr später noch rede... d'Haüptsach isch
                        jetz, ass Sie üsrüeht vo dr Reis'... mi Tochter
                        kunnt erst in e paar Tàg... einstwile-n-isch das Ihre
                        Wohnung... dert isch's Schlofzimmer... un 
",39,4,0.64827297524422,0.10256410256410256
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Ihr' Suhn... hàn Sie ne Suhn?...
",8,1,0.6149010952367124,0.125
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Unser Emil, jo... hat Sie's nitt g'wisst?... ich will
                        ne-n-Ihre derno glich presentiere, nitt wohr?...
                    
",20,3,0.592286236501171,0.15
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(lislig züer Jumpfer Faste)
Thàt Se nur «jo» sage.
",15,3,0.5065697695159946,0.2
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Nei, nei, Madame Schimmel... un wenn ich das g'wisst
                        hätt, so wàr ich gar nie iwer Ihre Schwelle ku!
                    
",21,4,0.518992075319507,0.19047619047619047
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Un worum denn das?
",6,2,0.47665179189784634,0.3333333333333333
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Dr Mann isch unser Verdàrwe-n-uf dr Welt... un ich
                        schwache Kreatür will wache Tag und Nacht, ass mich
                        d'Versüechung nitt iwerwältige thüet!
                    
",27,5,0.5759013003286159,0.18518518518518517
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(fir sich)
Das isch güet g'funde... se-n-isch famos schlaü.
",15,4,0.5440637108440856,0.26666666666666666
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Fir d'Wohret z'sage, Jumpfer Faste, thüet Sie das Ding
                        jetz glaüb doch e wenig iwertriwe... awer das sin
                        Ihre Sache .. vor allem wà mr jetz geh z'Morge-n-esse,
                        Sie isst mit uns... mirhàn immer e-n-excellente
                        Kuche mit Wi vo-n-alle Sorte bis uf dr Champagner...
                    
",54,8,0.6345178360809844,0.14814814814814814
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Sie wird mir erlaüwe, nitt an das Bankett z'sitze!
",12,1,0.6149010952367124,0.08333333333333333
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Hat Sie viellicht kei Hunger?
",7,4,0.3775924211134082,0.5714285714285714
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Im Gegetheil... ich bi as wie 's Volk Israël in dr
                        Wieschte, vor ebb ene 's Brod vom Himmel owe-n-awe 
",24,2,0.7271103316061789,0.08333333333333333
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Wie Se will Sie liebt halt d'Einsamkeit... 's hat Jeder
                        sine-a-Idee ich will glich Ordre gà, ass me Sie
                        serviert...
                    
",23,5,0.398713131307194,0.21739130434782608
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
C'est ça!...
",4,2,0.4524041066556357,0.5
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Ich bi charmant!...
",5,2,0.7496260423667758,0.4
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Au revoir, also .... Jumpfer Faste... thàt Se sich's
                        jetz bequem mache.
                    

            
",14,4,0.6110335888579418,0.2857142857142857
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.

            
",2,1,0.6149010952367124,0.5
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.

              
",2,2,0.47665179189784634,1.0
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.

              
",2,2,0.4524041066556357,1.0
