drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Das isch jetz alles recht... awer ich sag emol eso
                        viel... e junger Mensch isch g'macht, fir z'hirothe un
                        in dr Societät z'lewe...
                    
",27,7,0.0,0.25925925925925924
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Eh bien, ich süech em e Fraü...
",9,4,0.0,0.4444444444444444
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich ha se scho gfùnde!
",7,2,0.0,0.2857142857142857
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
D'Jumpfer Faste?... d'Tochter vo minre alte Frindin, wo
                        uf Befert isch geh wohne?... ich ha dr beste
                        B'richt iwer se... un derno sin se grad o nitt in de
                        beste-n-Umstànde, un do isch's e Glick fir
                        d'Müetter, ass se ka d'Tochter unterbringe...
                    
",51,10,0.0,0.19607843137254902
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich mein, ich sieh se scho: allewil schwarz ag'legt ganz
                        eifach, un dr Blick am Bode... De hasch mir's
                        scho g'sàit... awer persönlig kennsch se nitt...
                    
",29,8,0.046875,0.27586206896551724
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Ich will se scho examiniere, wenn se kunnt, un
                        üsfroge... De weisch, ich bi nitt so dumm... ich will
                        jetz
                        gli do ne wenig Ordnung mache...
                    
",28,3,0.0,0.10714285714285714
unknown,EMIL,M,,,"Emil.
Wotte mr jetz nitt z'erst geh z'Morge-n-esse, Mame?...
                        wenn se-n-erst in vier Tàg akunnt, so hasch jo
                        noch lang dr Zit...
                    
",28,4,0.11725000000000001,0.14285714285714285
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
's isch wohr... gang Dü geh Di Kaffee b'sorge, Fraü...
                        denn De weisch wohl... 's Kafte heitert Dich als e
                        wenig uf un git Dr viellicht andere-n-Idee!...
                    
",31,6,0.0,0.1935483870967742
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Was mine-n-Idee abelange, changiere se nie... awer
                        nitdestoweniger will ich geh lüege, eb d'Magd alles
                        g'ristet hat ... denn 's isch wohr, 's isch mr niene
                        recht, so lang as ich 's Kaffee nitt trunke ha ...
                    

            
",40,6,0.0755,0.15
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.

              
",2,2,0.0,1.0
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Herr Schimmel un Emil.

              
",4,2,0.0,0.5
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Endlig isch se jetz emol furt!
",8,2,0.0,0.25
unknown,EMIL,M,,,"Emil
(fir sich)
Wenn doch nur jetz dr Pape-n-o ging
",14,1,0.0,0.07142857142857142
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Emil, kumm los jetz... sitz do ane... wil mr grad allei
                        sin, will ich Dir e G'heimniss avertraüe...
                    
",20,8,0.07362400193356983,0.4
unknown,EMIL,M,,,"Emil.
E G'heimniss!
",3,1,0.0,0.3333333333333333
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich bin eso ziemlig sicher, nitt wohr, ass Dü bis dohi
                        noch kei Vorzug g'ha hasch fir e Jumpfre ...
                    
",21,6,0.0,0.2857142857142857
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Desto besser... uf die Art geht das Ding ganz allei...
                        ich ha ewe mit minre Schwester e Plan g'macht...
                        mr hàn mitnander fir Di Glick g'sorgt... sie, wo
                        d'ganze Stadt kennt, hat sich chàrgiert Dir e Fraü
                        z'finde.
                    
",42,12,0.04908266795571322,0.2857142857142857
unknown,EMIL,M,,,"Emil.
Ne Fraü fir mich !...
",5,1,0.0,0.2
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Un g'wiss e güete... 's isch schint's e prächtige
                        Person, hat e lustiger Charakter, isch aber grundehrlig
                        derbi... d'Lit sage... De weisch, d'Lit sage-n-allewil
                        ebbes... se seig e wenig lichtsinnig, un worum?
                        wil se màngmol öffentlig traüt z'mache, was andere nur
                        im versteckte... se-n-isch e wenig original,
                        voilà tout, un will Dich mit Freide hirothe.
                    
",65,11,0.0,0.16923076923076924
unknown,EMIL,M,,,"Emil.
Ich weiss awer nitt, eb d'Mame-n-eso d'nàchste beste
                        wird ufnàh...
                    
",15,1,0.016,0.06666666666666667
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich ha scho dra denkt... drum hà mr e Mittel g'süecht
                        fir se do ine z'bringe... un hàn's g'funde...
",23,4,0.0,0.17391304347826086
unknown,EMIL,M,,,"Emil.
Awer ich kenn se jo gar nitt, die Jumpfer Tülipa!
",11,1,0.0,0.09090909090909091
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Ich o nitt... awer wie g'sàit, mi Schwester ka se nitt
                        genüeg riehme... b'schaü, do isch dr Brief, wo se
                        mir noch driwer g'schriwe hat gestert
",28,2,0.0,0.07142857142857142
unknown,EMIL,M,,,"Emil.
Ich glaüb Dr scho, Pape... awer...
",7,1,0.0,0.14285714285714285
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Un Dü hasch recht... das isch e ganz güete Partie fir
                        Dich... Dü müesch e Fraü ha, wo Dich e wenig
                        ufheitert un andere-n-Idee git, un die Jumpfer Tülipa
                        wird das g'wiss z'weg bringe.
                    
",39,8,0.07369204903518961,0.20512820512820512
unknown,EMIL,M,,,"Emil
(fir sich)
Niemols!
",6,1,0.0,0.16666666666666666
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Also gehsch Dü's i un witt mr kei Hindernisse in dr Weg
                        lege?... wenn se Dr g'fallt, so wà mr das Ding
                        derno scho arrangiere mit dr G'sellschaftere...
                    
",31,4,0.21388409807037922,0.12903225806451613
unknown,EMIL,M,,,"Emil.
Los Pape... das geht nitt... Dü kennsch jo mi Abneigung
                        gege d'Hiroth.
                    
",14,3,0.22270156400791788,0.21428571428571427
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Emil!... das isch nitt natürell... Dü verstecksch mir
                        ebbes.
                    
",11,2,0.0,0.18181818181818182
unknown,EMIL,M,,,"Emil
(fir sich)
Was sage!...
",7,1,0.0,0.14285714285714285
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
's lütet am Hofthor d'vorne... wer mag uns jetz
                        scho-n-eso frieih e Visite mache?...
                    
",19,2,0.0,0.10526315789473684
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel
(kunnt hinte-n-ine ku z'laüfe)
Do isch se!... do isch se... ich ha se scho vo Witem
                        g'sàh ku un ha denkt, ich will Eüch preveniere!
                    
",32,5,0.0,0.15625
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Wer denn... wer isch do?
",7,2,0.0,0.2857142857142857
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
D'Jumpfer Faste... 's ka nieme-n-anders si... 's Kleid
                        un d'Haltung, alles isch wie mir se-n-ihre Müetter
                        b'schriwe hat...
                    
",26,5,0.0,0.19230769230769232
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(lislig züem Emil)
's isch d'Jumpfer Tülipa! ich hoff, Dü wirsch vernünftig
                        si!
                    
",18,4,0.0,0.2222222222222222
unknown,EMIL,M,,,"Emil
(fir sich)
Güet, ich mach mi dervo!...
",10,2,0.0,0.2
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Eh bien... was soll das bedite... worum laüft er jetz
                        eso furt?...
                    
",14,4,0.0,0.2857142857142857
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Worum... weiss ich's!... er isch doch züe arg schich fir
                        e junger Mensch!
                    
",16,4,0.0,0.25
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Ich will hoffe, Mann, ass Dü die Jumpfere güet empfange
                        wirsch!...
                    
",13,7,0.0,0.5384615384615384
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Dü brüchsch kei Angst z'ha... ich verlang jo nitt mehr
                        as se güet z'empfange.
                    
",18,6,0.09899999999999999,0.3333333333333333
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste
(kunnt hinte-n-ine, se hat schier allewil d'Aüge
                        niederg'schlage)
                    
Me hat mr g'sàit, ich seig recht do... bi dr Madame
                        Schimmel, nitt wohr... ich bi d Jumpfer Faste, wo sie
                        so g'fàllig wànn si un in Ihre Hüs ufnàmme... mi Herz
                        isch ufrichtig un verlangt nitt mehr as mit andere
                        Herze z'harmoniere... ich hoff, ass dr Himmel Ihne
                        vergelte wird, was Sie Güet's an mir thien...
                    
",74,15,0.0,0.20270270270270271
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Willkumme, willkumme, mi güete Jumpfer Faste... ich bi
                        enchantiert, ass Se jetz bi-n-is isch... doch
                        ha-n-ich Se-n-erst in e paar Tage-n-erwartet?...
                    
",31,7,0.0,0.22580645161290322
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
's isch wohr... ich ha viellicht z'viel pressiert...
                        awer 's isch gsi, wie wenn mich e-n-unsichtbare
                        Macht furttriwe hätt, fir do ane z'ku... un ich wird
                        jetz glicklig si, wenn Se mich b'halte wànn.
                    
",40,7,0.0,0.175
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(ribt si d'Hànd, fir sich)
Se spielt ihre Rolle ganz güet, d'Jumpfer Tülipa...
",19,6,0.0,0.3157894736842105
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Sie wird jetz wohrschinlig mied si ab dr Reis'... mr
                        wànn jetz gli sorge, ass Sie sich dervo erhole ka.
                    
",22,5,0.2073172219267366,0.22727272727272727
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
Sie glaübt nitt, was uns Ihre-n-Akunft fir e Plaisier
                        macht!
                    
",14,5,0.0,0.35714285714285715
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Dr Herr Schimmel, mi Mann, wo-n-ich Ihre vorstell!
",12,5,0.0,0.4166666666666667
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(fir sich)
Se schlat d'Aüge nieder... se-n-isch magnifique!
",15,4,0.1009812712951884,0.26666666666666666
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste
(fir sich)
Ich find, dà Herr hat e gar frecher Blick!
",15,6,0.0,0.4
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Un wie geht's denn allewil in minere-n-alte Frindin?
",13,4,0.0,0.3076923076923077
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Mi Müetter isch gottlob g'sund und wohl.
",9,3,0.0,0.3333333333333333
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Un do will Se denn, Jumpfer Faste, wirklig später ins
                        Kloster geh?
                    
",14,4,0.0,0.2857142857142857
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Mi Müetter hat mir g'rothe, ich soll noch recht driwer
                        nodenke... drum hat se mich fir e Zitlang in
                        d'Welt üseg'schickt, fir z'lüege-n-eb ich nitt
                        andere-n-Idee bikumm... awer ich weiss ganz güet, ass
                        ich
                        die Zit ohne Mieih iwersteh wird un ass ich derno mit
                        Freide-n-in d'Einsamkeit z'ruck gang...
                    
",61,11,0.0639090909090909,0.18032786885245902
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(lislig züer Jumpfer Faste)
Sie spielt Ihre Rolle ganz merkwürdig güet!...
",15,5,0.0,0.3333333333333333
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste
(fir sich)
Was will denn eigentlig dà Mann mit mir!
",14,3,0.0,0.21428571428571427
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Vo allem dem wà mr später noch rede... d'Haüptsach isch
                        jetz, ass Sie üsrüeht vo dr Reis'... mi Tochter
                        kunnt erst in e paar Tàg... einstwile-n-isch das Ihre
                        Wohnung... dert isch's Schlofzimmer... un 
",39,4,0.0,0.10256410256410256
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Ihr' Suhn... hàn Sie ne Suhn?...
",8,1,0.0,0.125
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Unser Emil, jo... hat Sie's nitt g'wisst?... ich will
                        ne-n-Ihre derno glich presentiere, nitt wohr?...
                    
",20,3,0.0,0.15
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(lislig züer Jumpfer Faste)
Thàt Se nur «jo» sage.
",15,3,0.0,0.2
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Nei, nei, Madame Schimmel... un wenn ich das g'wisst
                        hätt, so wàr ich gar nie iwer Ihre Schwelle ku!
                    
",21,4,0.0,0.19047619047619047
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Un worum denn das?
",6,2,0.0,0.3333333333333333
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Dr Mann isch unser Verdàrwe-n-uf dr Welt... un ich
                        schwache Kreatür will wache Tag und Nacht, ass mich
                        d'Versüechung nitt iwerwältige thüet!
                    
",27,5,0.09452720629132713,0.18518518518518517
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel
(fir sich)
Das isch güet g'funde... se-n-isch famos schlaü.
",15,4,0.0,0.26666666666666666
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Fir d'Wohret z'sage, Jumpfer Faste, thüet Sie das Ding
                        jetz glaüb doch e wenig iwertriwe... awer das sin
                        Ihre Sache .. vor allem wà mr jetz geh z'Morge-n-esse,
                        Sie isst mit uns... mirhàn immer e-n-excellente
                        Kuche mit Wi vo-n-alle Sorte bis uf dr Champagner...
                    
",54,8,0.0,0.14814814814814814
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Sie wird mir erlaüwe, nitt an das Bankett z'sitze!
",12,1,0.0,0.08333333333333333
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Hat Sie viellicht kei Hunger?
",7,4,0.0,0.5714285714285714
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Im Gegetheil... ich bi as wie 's Volk Israël in dr
                        Wieschte, vor ebb ene 's Brod vom Himmel owe-n-awe 
",24,2,0.0,0.08333333333333333
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Wie Se will Sie liebt halt d'Einsamkeit... 's hat Jeder
                        sine-a-Idee ich will glich Ordre gà, ass me Sie
                        serviert...
                    
",23,5,0.1406,0.21739130434782608
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.
C'est ça!...
",4,2,0.0,0.5
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.
Ich bi charmant!...
",5,2,0.0045,0.4
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.
Au revoir, also .... Jumpfer Faste... thàt Se sich's
                        jetz bequem mache.
                    

            
",14,4,0.0,0.2857142857142857
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste.

            
",2,1,0.0,0.5
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Madame Schimmel.

              
",2,2,0.0,1.0
unknown,Herr SCHIMMEL,M,,,"Herr Schimmel.

              
",2,2,0.0,1.0
unknown,"Jumpfer FASTE
                    ",F,,,"Jumpfer Faste
(allei)
Se wànn mich bekehre!... so isch se jetz, die Welt; küm
                        bin ich in das unreine Babylon ku, so thüet sich
                        scho dr Abgrund unter mine Fiess uf... bim erste
                        Schritt scho triff ich e Mann a, wo viellicht mit
                        criminalische Gedanke umgeht... « Wartet Se uf mi, hat
                        er g'sàit, Sie isch scharmant... ich kumm derno,
                        wenn uns mi Fraü nitt störe ka »... ne jed's vo dàne
                        Worte isch mr wie ne Schwert ins Herz gange un hat
                        mi Geist mit Schrecke-n-erfillt!... wer git mir
                        d'Kraft, mine Find z'iwerwältige!... denn mi Herz isch
                        jo no nitt ganz detachiert vo de weltlige Sache... noch
                        allewil thüet 's mànnlige G'schlecht e
                        Revolution drin verursache... dr Blick oder d'Stimm
                        allei scho vo me Herr süeche mich z'verfiehre un
                        z'Nacht sogar thien se mir als im Traüm erschine...
                        sogar bis in d'Kirche thien se mich verfolge, denn
                        wo-n-ich letschthi dert kneit bi un bete ha, so hat
                        sich e Tafle vor mine Blicke zeigt, wo me dert
                        ufghàngt hat, 's Portrait vo me lieilige, wo-n-eso
                        schön gsi isch, ass ich mich schier nimmig ha känne
                        trenne dervo, so dass ich's abzeichent ha un jetz siter
                        uf em Büese notrag... viellicht bin ich im
                        Fehler... viellicht isch's e List vom böse Find, fir
                        mich uf die Art in Versüechung z'fiehre... awer nei
                        's isch e reine Liewe, wo nit weltligs an sich hat...
                       
",251,44,0.08533753926503439,0.1752988047808765
unknown,OSCAR,M,,,"Oscar
(noch immer als Jumpfre, kunnt lislig züe sim Zimmer
                        üse)
                    
Hat mich eigentlig dr Emil vergesse
",19,1,0.53,0.05263157894736842
